Female_4m_F1a	Female_4m_F1b	Female_4m_F2a	Female_4m_F2b	Female_20m_F3a	Female_20m_F3b	Female_20m_F4a	Female_20m_F4b	Male_4m_M1a	Male_4m_M1b	Male_4m_M2a	Male_4m_M2b	Male_20m_M3a	Male_20m_M3b	Male_20m_M4a	Male_20m_M4b
Aff3	5.77153389624675	5.61709539740672	5.7484938163203	5.60603810266407	5.61985314203275	5.79341302821537	5.75042210786467	5.64695779036157	5.60468480235646	5.68096382695058	5.55365550620242	5.61806443037473	5.64467455764256	5.72908956573155	5.63247202409663	5.63195796065876
Lonrf2	5.23012230680881	5.52277043055001	5.51518130319677	5.51431228205103	5.52487887182669	5.45186718208998	5.45850771363722	5.23012230680881	5.38213556535196	5.64480568425488	5.76206091642491	5.38792911403481	5.38249655292553	5.38743265934198	5.37770064435634	5.37749871112413
Chst10	6.76731155470426	6.8561553861457	6.85856749946253	7.13556922622198	6.32399462796755	7.22338046946634	6.96172508398243	6.73379240897077	6.92660862756774	7.45800365967127	6.51757450763379	7.64373889066037	6.43228538036936	6.61355753189305	6.46392408981974	6.31388957907453
Pdcl3	6.82885333956852	6.83484196070688	6.91770871378531	6.76062635518361	6.67321156996904	7.17020030170317	7.09651823286384	6.97623579273101	6.79769187959927	6.8423980630507	6.90742257166341	6.70307774549446	6.88177566823054	6.88683604735719	7.09907501629034	7.05648867376224
Npas2	5.23012230680881	5.23012230680881	5.45762309813442	5.23012230680881	5.52487887182669	5.37920791631273	5.23012230680881	5.38339444468453	5.38213556535196	5.23012230680881	5.23012230680881	5.23012230680881	5.38249655292553	5.23012230680881	5.23012230680881	5.23012230680881
Rpl31	8.85996462784635	8.24960068136279	8.3163709903085	8.39731693830518	8.13163767604369	8.34559015957451	7.84459759321559	8.16234562203188	8.67254855560723	8.86091412933954	8.16428302612796	8.7795319234009	8.11499031691223	8.14223135978087	7.82550641210628	7.80785506877683
Tbc1d8	11.5525567800011	11.6130393505489	11.9719819705944	11.8477482824341	11.5403618374471	11.8416781913734	11.9033765252463	11.7603824120634	11.4876422045506	11.5246139273857	11.8572705385899	11.4653388966276	11.5453513922432	11.7505969470816	12.0353404604398	11.9637617402633
Cnot11	6.95361502775653	7.07159813240685	7.12406601953859	6.9789325574066	7.05569579341272	7.15464409820768	7.22767050634027	7.32872284368124	7.12946386878091	6.96802532826513	7.08016012156655	7.11170789701151	7.23658744046533	7.133093420995	7.29316911823544	7.28386314338865
Snord89	6.62374345341798	6.31662271980529	6.20846599151156	6.20565197744648	6.14843980762504	6.18552719656834	6.27799583786686	6.02269070710026	6.23549015003755	6.2701866023754	6.17975231197845	6.1632820389542	6.20436463003041	6.3478790195171	6.0159537805562	6.07181759135218
Rnf149	10.9063179851523	10.8694249871131	10.4800586214583	10.8099427597516	11.0941458607983	11.1122352148492	11.300288196753	11.0292823661689	10.8279478554421	10.6341025295813	11.0079555846545	10.5504864516072	11.2562661814285	11.0166273812486	11.3643840276109	11.4064328191411
Creg2	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38339444468453	5.23012230680881	5.38254811472824	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Map4k4	10.8748096163808	10.8517274690765	11.0146676887109	10.9531250915083	10.8550845300703	10.8119448165329	10.9701909411541	10.7517915837742	10.6574461601414	10.6185776232822	10.9911801715364	10.6590453172984	10.9828175127318	10.7455774009959	10.5773213241888	10.8405837010252
Gm16894	7.06830014342365	7.61991025221662	7.5747521597456	7.50576027811798	8.27467988981571	7.1309938664134	7.45282334098457	6.50592660372139	7.30741730654643	7.81222943899344	7.60836074636506	7.64373889066037	7.70774598900941	7.64402677488735	7.14620589618046	7.1440266569302
Il1r2	10.9309212175667	10.9205050427042	10.1719281851857	10.8535191955391	10.6302719748014	11.132695683917	10.0796251970015	10.1383878005436	10.7132885028009	11.793748333691	10.602362568601	10.6711101316706	9.88386319972021	10.0513069916175	10.8028980907253	10.0959408303332
Il1r1	6.46259767886252	6.57575127516862	6.38063571773036	6.84397986425246	6.51768867868263	6.24980335924435	6.53513812619689	6.39628601933808	6.31422085858248	6.23793044380147	6.72112553697133	6.41214128206054	6.62353035322267	6.26679337229345	6.07285245897807	6.39723151006021
Il1rl2	5.64103477219815	5.57275947852863	5.71665451792811	5.68144129012525	5.61985314203275	5.67175802010253	5.6480629400587	5.64695779036157	5.7134762241687	5.64480568425488	5.73278571408264	5.73055150529521	5.64467455764256	5.76169341453367	5.59443852940531	5.66704378024779
Il1rl1	8.64347620912297	8.04433237954668	8.17700387239485	8.14864647632636	8.19572586085152	7.94246080698166	7.87070316445316	7.63172156145649	8.11437313610725	8.05292525992494	7.69736268497974	8.10250982056598	7.90911726419451	7.69292732806456	7.52600269408456	7.51148770848653
Il18r1	8.87106141698924	8.81057849091056	8.88545141626424	8.66887824519924	8.78485262436489	8.76538939949367	8.5705136171771	8.77197627604713	8.79692583831256	8.76188048631536	8.72332049611665	8.63140567021729	8.58748817214266	8.56462999346896	8.82000943964521	8.67980070050122
Il18rap	12.1537642258266	12.4201340404108	12.185529119113	12.1679739638292	12.3114661512474	12.2983133340456	12.4714955974526	12.2132540100359	11.9492484968915	12.220280044193	12.0054224235911	12.0460340163866	12.3156759810733	12.1844358182126	12.4218256647309	12.2310467665949
Mfsd9	5.87784919660125	6.10339790191491	6.04234057289915	5.97707521729051	6.08919202375492	5.98259849022222	6.06536824370387	6.13916854599098	6.01681633756276	6.01874180932392	5.9984315184053	6.10549417172487	6.11607895265007	6.08298383183257	6.07285245897807	6.07181759135218
Mrps9	7.53027890561779	7.20191739161298	7.28983316662315	7.39221911419318	7.16333034934534	7.16244293127623	7.22767050634027	7.28433666335809	7.34342626959516	7.28251575540348	7.3806785364328	7.31844605740989	7.42390413588197	7.36605467936823	7.33455505419921	7.41165558353194
Tgfbrap1	7.39381166515908	7.21020505178031	7.1894424644642	7.1762294428931	7.06497778709991	7.13892007025863	7.1879357938917	7.19136475903307	7.20168487284747	7.19033636196827	7.35389890411284	7.08481274940576	7.34035166052038	7.28194771696996	7.25777910860908	7.35247650159903
AI597479	6.64684732666329	6.54950428094613	6.58083859512893	6.66044613090361	6.4756692071172	6.4621767987374	6.50912601227345	6.53187861534356	6.73394248919348	6.55084620175985	6.56562229631471	6.73820227854911	6.47294052501242	6.4808690055059	6.57336101916944	6.52432857017482
Fhl2	5.38106552475934	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881
Nck2	5.74176769297547	5.90300669169597	5.68279550026883	5.68144129012525	5.82628871909639	5.63630839348607	5.78066054555039	5.80792381054974	5.60468480235646	5.60563774247401	5.55365550620242	5.61806443037473	5.68082178698943	5.72908956573155	5.76040663143946	5.66704378024779
Uxs1	7.97238730584558	7.72958153359489	7.86269119731879	7.80383950845765	7.66545078764854	7.8355625534668	7.8287305543275	7.98469921325642	7.68049768517282	7.66837274810036	7.66457084857267	7.63120338584521	7.7794976628581	7.77505112028402	7.9680589148323	7.8908394105791
Tpp2	9.79372693876635	9.60346673916556	9.7835620711615	9.51275632219408	9.59778314772696	9.51359466006022	9.23516709922427	9.22580560360975	9.73879301411902	9.93600969635706	9.33389144497134	9.93043308957955	9.37714039632252	9.46843027870763	8.9794743020787	8.95356536812569
Tex30	5.79985504422211	5.97553005235474	5.86096385737943	5.88432121137636	5.79673434638731	5.87058258524648	5.88864756390522	5.86164649559134	6.01681633756276	6.05909992953459	5.97800755771058	6.08540876405202	5.8048139714184	5.9752004079975	5.95481804881908	5.88749574153917
Kdelc1	6.48876727887734	6.72311659236019	6.5559252916919	6.37734649908208	6.69744557154576	6.38185184560557	6.61014483252397	6.19237598275943	6.3293136794788	6.62394414640103	5.95703681060371	6.73820227854911	6.31651733046106	6.58809318778629	6.12630409699676	5.97480739078966
Bivm	5.51138442955489	5.38750942556027	5.45762309813442	5.38272144375561	5.46550234501987	5.37920791631273	5.38382910703835	5.38339444468453	5.45607530776594	5.45666796619519	5.37820057536399	5.46439135217699	5.45659389806311	5.46367929003754	5.44969899447822	5.44940842625265
Ercc5	7.12646196918601	6.68776306760927	6.98372237586979	6.92266388806468	6.51768867868263	6.89860176781857	6.72640873110584	6.75567627469626	6.96401897096834	6.94940885530056	7.02204678364652	6.83854466905197	6.72611553300971	6.83416448650638	6.9025760947147	6.90974021783689
Col3a1	5.94781999198416	6.25027804857747	5.97925176477712	5.83291179175379	5.23012230680881	5.23012230680881	5.80942882042257	5.56431832921867	5.23012230680881	5.23012230680881	5.23012230680881	5.38792911403481	5.23012230680881	5.23012230680881	5.66760087113984	5.37749871112413
Col5a2	11.4626089069798	11.102097463064	10.3726899407778	11.2260817204651	9.14824458178276	10.4947437142741	9.88345930031337	8.30712805001457	8.01035915027588	7.54183329871957	8.76086310482364	7.22282841619233	7.91905464856433	5.57260204569724	6.27105844678303	6.73572185073339
Wdr75	6.90692484699423	7.06247895151779	7.09877166308795	7.31393734648835	7.02748465938865	7.18559257749766	7.12202580846454	7.07486271840109	7.34342626959516	7.56054917463057	6.961475701719	7.91315041671462	7.03081801509188	7.22583708408098	7.06677975128644	6.90974021783689
Slc40a1	10.9103123452519	10.879949059675	10.6811049124439	10.9356227915043	10.701211562919	10.8858353861685	10.5964895086167	10.8156829910991	10.3844823697098	10.8672328757123	10.5509396571099	10.5857363477791	10.4621716650318	10.4815273034428	10.1631102899868	10.2567659463415
Slc39a10	5.67687882172649	5.76193336642452	5.77862710502758	5.68144129012525	5.88160796117502	5.7359450666608	5.71847098230865	5.77922578646864	5.85690658292005	5.776431428082	5.73278571408264	5.85173081774853	5.71454112732431	5.84993857490577	5.76040663143946	5.73058364180177
Sdpr	5.67687882172649	5.52277043055001	5.45762309813442	5.38272144375561	5.61985314203275	5.37920791631273	5.45850771363722	5.45788353909726	5.38213556535196	5.38254811472824	5.37820057536399	5.23012230680881	5.5624757764599	5.52263489960489	5.55262850789669	5.50507257793994
Nabp1	10.3419504415757	10.2427239995458	9.87762733326258	10.2442360659807	10.4047898385101	10.6063567741465	10.2057096033698	10.0610885166049	10.0184372740372	10.5427071060365	10.0841080651994	9.99249636472528	10.0105544871083	10.2072606151518	10.2707217517929	10.069034466153
Myo1b	5.77153389624675	5.79279872870655	6.17395323169107	5.85911287087465	5.69790689844841	5.82018980806494	5.71847098230865	5.88695011104148	5.8307918751931	5.83228468526122	5.86663916602963	5.85173081774853	5.5139147347289	6.06249461847882	5.73121726719643	5.73058364180177
Stat4	10.2590402330951	10.3520994661602	10.2589182503433	10.240536087289	10.135663705732	10.6520414653963	9.79727905717161	9.90380516846044	9.76850112046944	11.0674027929378	9.79100235970232	10.2248986289763	9.72482383358063	9.85275761577975	9.55804104068068	9.29949932839994
Stat1	10.5042840268386	11.00749904891	10.3681054896154	10.3352645618414	10.5418667454691	10.313607661784	10.3084090331497	10.4789310751643	10.0952977076055	10.341532844724	10.2047220620943	9.98639454379788	9.92021240804037	10.0845700329728	10.1084161827462	9.96228434058666
Gls	10.0442126071022	9.91075267837503	9.83842251954065	9.89077529226057	9.95275596608208	9.86176678830868	9.96090723378202	9.76682822618539	9.67599696707611	9.68125989577207	9.82005150651911	9.608403814759	9.97182140403054	9.72600627777108	9.6507232827196	9.79097401299513
Nab1	9.26822192326063	9.08562138697554	9.36383573271005	9.10572832312271	9.30417167625632	9.16616908726843	8.8232908031552	8.83694226490213	9.22806060876827	9.4352150087992	9.23559786728229	9.24232803530537	9.09718987701698	9.13339544083495	8.79236678597942	8.8573717273634
Tmem194b	7.10182124954873	7.11634949878163	7.01110313934616	6.92266388806468	7.11051243102869	6.9536107542424	7.01717274909564	6.7878703661398	6.95475836853174	7.28994414550688	6.84163133256671	7.05740710334689	7.09989054503305	7.18440819520072	7.19185864829376	6.95449284097527
Mfsd6	10.4380803333679	10.5679947918478	10.0800368860919	10.3317664629759	10.6230016428944	10.2930645371708	10.4117583145241	10.171170531344	9.80249835444427	10.4051167200986	10.0383062437316	9.98792212735011	10.5066644341418	10.3225932225299	10.0880646685316	10.0819022122341
Inpp1	7.87018848397884	8.01988094260513	7.94337132216226	7.98524640254575	8.07949755447278	8.158227476537	8.06120188679301	8.0320934466813	7.58623641133104	7.93943715958209	7.84209069926626	7.73472319805884	8.03384151676343	7.84225326764183	7.70704689655484	7.80283888052853
Hibch	7.92936567121129	7.71776273663658	8.0937563983829	7.73300789145477	7.58911295364925	7.71029833019157	7.46625756266966	7.60760802173392	7.98685659019291	8.02991608084758	7.75055964445206	8.0498877597881	7.55371586821521	7.74036961856875	7.50182119792371	7.46861067874586
Pms1	5.74176769297547	5.65741663219508	5.80729581128257	5.85911287087465	5.73283243286321	5.7359450666608	5.6480629400587	5.80792381054974	5.90627136292749	5.85846021572477	5.86663916602963	6.00010532757664	5.77626115258948	5.90270741642691	5.84018513290094	5.86389035406744
Ormdl1	7.0076912353448	6.97768903826942	6.87855802379063	6.88387052361178	6.86680590066065	6.96257504752246	6.74851533272309	7.04862989888694	7.00943999154296	7.14198119919285	6.87020457751844	7.00097625583167	6.83178638518014	6.86600336658227	7.05859164455897	6.88219312453948
Osgepl1	6.73549251444861	6.42410313702951	6.66447968420738	6.56465460935744	6.38702820943216	6.50042965602195	6.39922738841316	6.41054851771688	6.56013932216711	6.74834720122277	6.6676405195717	6.53925663413611	6.58750432701374	6.71080165892262	6.66340142920723	6.62867394244785
Asnsd1	9.52847319478255	9.75726564621189	9.63428252714615	9.56383759531881	9.45743749923071	9.80859494774559	9.52930708178667	9.78827817178972	10.0029066276039	10.0835593614883	9.59470578587183	10.1114086269154	9.47992966536033	9.57708180812374	9.90404207479211	9.57732814520475
Stk17b	12.866721639815	12.4710481944202	12.1921616392826	12.7566110255428	12.4851995829656	12.5342880192364	12.0445487076253	12.0905241338058	12.2036711928356	12.8576581269105	12.3127534738183	12.3356282620861	12.1442401193731	12.064696078206	11.8916428489206	11.8710082455268
Hecw2	5.79985504422211	5.76193336642452	5.77862710502758	5.80559299417371	6.08919202375492	5.82018980806494	5.71847098230865	5.68329495968196	5.7134762241687	5.74641171949194	5.78991729216414	5.65848287998974	5.71454112732431	5.69441036635516	5.78818176725271	5.73058364180177
Mir7681	5.60221298964483	5.38750942556027	5.23012230680881	6.11725271727217	5.57520884097872	5.93981607799014	5.51626996273676	5.515501814892	5.38213556535196	6.11634807681992	5.66897992464686	5.61806443037473	5.60551864253166	5.84993857490577	5.59443852940531	5.66704378024779
Ccdc150	5.45453774141534	5.38750942556027	5.38321309634261	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38339444468453	5.23012230680881	5.23012230680881	5.23012230680881	5.23012230680881	5.38249655292553	5.23012230680881	5.37770064435634	5.23012230680881
Gtf3c3	6.58831115257994	6.65146380059043	6.87855802379063	6.51396684015224	6.32399462796755	6.62017784063699	6.73750620673418	6.71155615687621	6.70093276330735	6.6590236896319	6.71059505609824	6.73820227854911	6.68148058608098	6.82338910033937	6.75797434168814	6.75616106432477
Pgap1	7.79831568368441	8.30450244038028	7.08165974047726	7.50576027811798	7.6149725789357	7.1230241815987	6.89417864543843	7.40683222893729	6.96401897096834	8.29893071066673	6.64563968291583	7.80395829792637	7.01301840074266	7.29759666228172	6.20923099844464	6.22381493312281
Ankrd44	11.2776391429492	11.3823179166804	11.175164795626	11.5106663983755	11.4603347224899	11.4171353658159	11.5567762106479	11.343099904872	10.7068734548754	11.1565517289772	11.1553016487571	10.8853704743249	11.3616694370525	11.2823917330895	11.259475653551	11.2945746810887
Sf3b1	13.3072486090078	13.2269712685516	13.2097551102552	13.1554569405193	13.146664456766	13.2677305531473	13.0247399267086	13.0182791429376	13.1037084063834	13.3899482300223	12.972554475558	13.1995348854832	13.0127712463317	12.9779973485574	12.9026410785717	12.8051283722867
Coq10b	8.25381232838154	7.90776919099979	7.99185301310934	8.88891508952082	7.71437017187551	7.98883745795983	7.34808988952314	7.65547165389974	8.14907979697144	8.7768136608766	8.42030827296404	8.44233595051287	7.52227484982281	7.35860086035594	7.65267366642705	7.58809158235531
Hspd1	9.07400931884293	8.80749575212056	9.04863855889364	9.03054574200076	8.71697299762234	8.89032861670308	8.63077329610432	8.62748553231791	9.44432723592053	9.32304594248653	9.09409008096689	9.39765380102491	8.59412290742165	8.953937045824	9.07640049283758	8.84663597077567
Hspe1	7.81917792554978	8.17946901747305	8.17272432726031	7.79850014530969	8.27895930813137	8.16646657420218	7.95154211456963	7.74707069400076	8.28904739716223	8.40221785096071	7.96581959739841	8.29783921134782	7.8009458254527	8.11456419253078	8.13253980215177	7.81784101204405
